author_id;author_name
7579;Ananda K Coomaraswamy
7587;Robert Miklitsch
7588;Thomas Riggs
7589;Sheila J. Petty
7603;Rob Tiffany
7604;Dave Sill
7607;Loyal Moses
7612;Alfonso V. Romero
7613;N Raghavendra Rao
7614;Iain D. Craig
7624;Devorah Heitner
7625;Alexis N Vorontzoff
7626;Christina Neidert
7627;Agustin Zarzosa
7628;Timothy Havens
7629;Nikander Bruggeman
7632;Asif Sayed
7633;Marc Mercuri
7634;Bill Blunden
7635;Margriet Bruggeman
7655;Andrew Kent
7664;David Sussman
7665;Helen Borrie
7667;Scott Zimmerman
7668;Soprintendenza Archeologica Di Roma
7671;Andrew Arato
7672;Tom Alyea
7673;Dale Chihuly
7674;Walt Whitman
7675;Monte Beauchamp
7676;National Geographic Kids
7677;Nichole Robertson
7678;Moorea Seal
7679;Trine Breum
7680;Clara Kriger
7681;Xin Chen
7687;Chris L. Richardson
7700;Mehran Habibi
7701;Adam Neat
7702;Austin Sincock
7705;Stacey Anderson-Redick
7706;W.Curtis Preston
7716;Ignacio E. Grossmann
7725;Brian W Jones PH.D.c
7726;Thomas Cambrai
7729;Henry Thayer
7730;Deborah Jackson Bedford
7731;Antioch
7732;Gale Group
7733;Delore Mapping Company Staff
7734;Jonathan Crowe
7737;John Prebble
7738;Michele Hill
7741;Charles Santore
7742;Sir Walter Scott
7743;Moito Publishing
7744;Jack Campbell
7745;Kim Marie Johnson
7746;Purple Backpack Designs
7747;Richard Weight
7748;Jim Cullen
7749;Amy Billone
7750;First Light Press
7752;Martin Henz
7760;Robert A. Iannucci
7761;Borko Furth
7769;Nabajyoti Barkakati
7770;Inc Hagstrom Map Company
7771;Province of Nova Scotia
7774;Peijun Shi
7775;Gr8 Creations
7776;Obvious State
7777;Anna Fleiss
7779;Matthew Stone
7780;Peter H. Gregory
7794;J. Webb
7795;Chuck Toporek
7796;Douglas Dixon
7804;D. V. Alford
7807;Adc
7808;Susan L. Podziba
7815;Heather Harrison Dinniss
7820;Frederic Tuten
7821;John F. Haught
7825;Suzan Mischer
7826;Darcy Pattison
7827;Scott Laderman
7828;Jada Correia
7829;Ali Hurson
7830;Nathan Clark
7833;Sumit Ghosh
7834;Per Brinch Hansen
7835;Alice Nyan
7837;Lionel E. Deimel
7838;Rich Bowen
7839;Oregon State University
7840;A Jon Kimerling
7841;Daniel M Johnson
7845;Shell South Africa
7858;Professor Eric Barendt
7859;Frederic Bastiat
7860;Irvine Welsh
7861;Courtney Designs
7866;Dave Stitt
7867;Hannah Pakula
7868;Viction-Viction
7869;Masha D'Yans
7870;Michael McKenna
7871;Margaret T. Mcfadden
7872;Carl Hooker
7880;Erickson Karnel
7881;Pierre Ficheux
7882;Jaygo Gifts
7883;Denys Vuika
7884;Appreciation Notebooks
7885;Brayden Smith
7886;David Winpenny
7888;Denise Laing
7889;Eileen Miller
7890;Helen Steiner Rice Foundation
7892;Mickael NICOTERA
7895;Sweet Music
7898;Katrina Daly Thompson
7899;Andrew Neil
7900;Deidre M. Pike
7905;William Vance
7906;Scott Brown
7907;Wilbur H. Highleyman
7908;A.E. Harris
7909;Staffordshire
7910;Tony Loftas
7911;International Business Publications
7912;Inc. World Book
7913;W & AK Johnston & GW Bacon Ltd
7916;World Book
7917;Rudolph Ballentine
7918;Masimo
7922;Hab Publication
7923;Phil Sharp
7924;John Leggette
7925;Sharp Phil
7930;Dr. Reinhard German
7931;Neil Smyth
7932;Casey Hardman
7933;Guido Van Smit
7938;Sean Colins
7939;Dylan Mach
7940;Sai krishna
7942;Royal Automobile Club
7943;Dolph Map Company
7944;Andrew Keay
7947;Jeff Shelly
7950;Lunar Glow Readers
7951;Martin Smith
7952;Lisa A. Kemmerer
7953;Gabriella Denton
7954;Jessica Swift
7956;Paul Hudson
7957;Kris Waldherr
7958;Malaclypse the Young
7959;Mountain Biking Lover Funny Journals
7962;Rt Vt Publishing
7965;Brian Poulton
7968;Dom Caristi
7972;Barry Kauler
7980;Orange Logs
7981;Mircea Jaloba
7984;Marcus Schaefer
7987;Leonard Lowe
7991;Proxmox Authors
7992;Matthew Moodie
7997;Mark Friston
7998;Fanny Thornton
8006;Francesco Marciuliano
8007;Joseph Sheridan Le Fanu
8008;Ethan Rhys
8009;Luke Dempsey
8010;Alex Holland
8011;Louis Patler
8012;Steve McDonald
8013;Catherine Price
8015;American Museum of Natural History
8016;Chrissie Swan
8020;Tina R Kelly
8021;James Stanyer
8022;Matthew H. Bernstein
8025;Aubrey Mitchell
8026;Mohammed Khamis Al-Ajmi
8027;George Davis
8028;Brian Williams
8029;Tom Wickham-Jones
8032;Frank Zammetti
8033;Antonio Prieto
8034;Hrushikesh Zadgaonkar
8035;Sian Morson
8036;A. M. Lister
8038;John C. Hudson
8040;Brian P Price
8041;Kenneth Nebenzahl
8050;Nick Filippou
8051;Geerhardus Vos
8052;Michelle Obama
8053;Thomas Rosteck
8054;Steve Blandford
8055;Neil McCaw
8056;Maggie Brown
8057;John Hill
8058;Michael Allen
8059;Andrew O'Day
8060;Susan Sydney-Smith
8063;Vivek Nagarajan
8069;Shiv Kumar Goyal
8072;Rishabh Sharma
8073;Johannes Hubertz
8074;Chris Binnie
8075;Ted Dawson
8076;Lars Nielsen
8077;Robert J. Waller
8082;Shell Company of South Africa
8083;Western Publishing Co
8085;Chambers
8086;Leslie Zines
8087;Publications Dover
8092;Vanessa Sorensen
8093;Greg Irons
8094;Emily McDowell Studio
8095;Lesley Anne Ivory
8096;Marci
8097;Zondervan Publishing
8098;John Hutnyk
8099;Rebecca Williams
8100;Ann DuCille
8101;Bernard Phillip Zeigler
8104;M. Wang
8107;Van Wolverton
8108;Longbing Cao
8109;Bassem R. Mahafza
8112;Tony Campbell
8115;King Sing Cheung
8116;Jon Hoffman
8117;Richard Dorsey
8121;John Bartholomew
8122;Great Britain Ordnance Survey
8123;Prentice Hall
8127;David Boonin
8128;Michael Williams
8129;Peter Clough
8130;John Kinsella
8132;Patti Wigington
8133;Kelsey Oseid
8134;Pomegranate Communications
8135;Becca Stadtlander
8136;Pamela Dalton
8142;Amanda Owen
8143;Jamie Hailstone
8144;Broadcasting Books
8145;Stewart Anderson
8146;Jim Friedman
8147;Ed Robertson
8148;Kim Johnson
8151;E. Deidre Pribram
8155;Unique Logbooks
8156;Niraj Gupta
8157;Sabine Wittevrongel
8158;Paolo Jose De Luna
8159;Wallace Wang
8160;DC Heath & Company
8163;Richard MacKinnon
8165;T M Perry
8166;D Jonathan Dawid
8169;Donald C Reimer
8170;Bradley M Gottfried
8171;Jim Billig
8172;Nico Basener
8173;Teresa Goodridge
8175;B Kliban
8176;Jim Algie
8177;Mark Lee Gardner
8178;Geoffrey Trease
8179;Viktor E. Frankl
8180;Dr Brooklyn Storme
8181;David Morgan
8182;Christy Shaffer
8183;Walker Publishing
8184;John Burder
8185;Robert Collins
8186;Isaac D Cody
8187;Caroline J. Klivans
8188;Ashish Srivastava
8189;Andrew Edney
8190;Ritesh Modi
8196;MR Nathan J Neil
8199;Angel Jose Jimenez Gomez
8200;Jesse Feiler
8201;Jose Dieguez Castro
8207;Andre Reyes Novaes
8208;Krzysztof Rostanski
8214;Top Marks
8215;Delsee Notebooks
8216;Martha Barrett
8217;Hugh Morrison
8218;Esther Barthel
8219;Roderick W. Smith
8230;Ulrich W. Kulisch
8232;Ozzy R. Parthalan
8233;EIdenzon Dmitri
8234;Eric Sowell
8235;Gerhard Schnell
8245;Western Australia
8246;James Walvin
8255;Robert Megarry
8256;Reginald G Marsden
8257;Alan L Dworsky
8259;William P. Alford
8264;Robyn Davidson
8265;A. J. Cronin
8266;Jason Ford
8267;Iron Games
8268;Henry Steel Olcott
8269;Susy Pilgrim Waters
8272;Professor Henry Plummer
8273;Triathlet Publishing
8278;Cary O'Dell
8281;Rebecca Joubin
8282;Nik Bessis
8287;Matt Butcher
8288;A. Rama Satish
8299;Jamey Franciscus Modestus
8300;Davinder Singh Minhas
8304;Michele Bousquet
8305;Dariusz Tlalka
8306;Char Miller
8307;Noaa & Nima
8308;Melvyn Jones
8309;Professor  Professor John Rennie Short
8313;Richard I Ruggles
8314;Government Publications Office
8315;Ashley Jordan
8316;Sylvia Sumira
8317;Andrzej G. Kruszewicz
8318;Amity A. Doolittle
8319;Ewan Kirk
8320;Douglas A. Kysar
8321;Howard Ball
8322;Bertrand Jouvenel
8323;Desert Runner
8326;Lewis Thomas
8328;Carl Sagan
8329;James Kelman
8334;Shaolan
8336;Dru Jeffries
8337;Teresa Keller
8338;S. P. Mackenzie
8339;Klaus Hinrichsen
8340;Russell Brand
8341;Marc P Valdez
8347;Martin Grotegut
8351;Ivan Bayross
8356;Joseph Nigg
8357;Erich Kettenhofen
8360;UBD Gregory's
8361;Gary R. Knight
8362;Rusty Campbell
8363;Jeremy Harwood
8364;Paul Pedley
8365;William Twining
8366;Jenny Luan
8367;Thoughtfulnotes
8369;Level 99 Games
8370;Wee Society
8371;John Eldredge
8372;B&h Editorial
8373;Crystal Cookbooks
8374;Ralph Agresta
8375;Gail McMeekin
8376;John Trumbull
8377;Chiltern Publishing
8378;Brahma Chellaney
8380;Peter Ward
8382;Translator Andrew Smith
8385;Hallwag
8386;Heinrich Nissen
8389;Universal Map Enterprises
8390;jdMission Senior Consultants
8391;Nell Bernstein
8392;Peter Waller
8393;Anthony Arblaster
8394;Getthread Journals
8395;Family Address Book Designs
8396;R. J. Palacio
8397;Annette Verhein
8398;Eva Maria Russ
8402;Richard Irvin
8403;Rachel Moseley
8408;Margrethe Bruun Vaage
8409;Donnetrice C. Allison
8410;NICK HEWER
8417;Leni Wildflower
8419;Jose Maria Herrou Aragon
8420;Maximus Designs
8421;Jane A. G. Kise
8424;John McCullough
8425;Jan Whitt
8426;Kimberly Yost
8427;John Cullen Gruesser
8435;Jean-Claude Raoult
8437;Dieter Harig
8438;Robert Valette
8439;Thomas Lengauer
8444;Catherine C. McGeoch
8452;Enrique Posse Andrada
8455;Richard V. Ericson
8456;L a Vocelle
8457;Alfred Wainwright
8458;Lisa Dejohn
8459;Speechmark
8460;Mitchell E. Shapiro
8461;Jill Dolan
8462;Christopher Bigsby
8463;Cynthia Burkhead
8464;Anna McCarthy
8465;Dr John Maddux
8466;Manuel Palacio
8473;Beretta E. Smith-Shomade
8480;Craig A. Lee
8487;John R. Cowell
8500;Bert Didier
8503;Pascal Van Hentenryck
8507;Maria del Carmen Carrera Sanchez
8508;Instituci On
8509;Horacio Capel
8510;Carlos Gispert
8511;Editorial Everest
8512;Colin Ronan
8513;Forlaget Rutebok for Norge
8514;Forlaget Det Beste
8515;Larousse Editorial
8516;Emilia Grzedzicka
8519;Mark Hunt
8524;Nasser Hussain
8530;Davide de Angelis
8531;Kim Jacobs
8532;Rene Magritte
8533;Gregory Colbert
8534;Dogen
8535;L.N. Dion
8536;Spirit in Nature Essences
8537;Rt Wl Publishing
8538;Ruth Rendell
8539;David Melbye
8540;Miglena M. Sternadori
8543;Libby Lewis
8548;Jerry Mander
8549;S. N. Maheshwari
8550;Nachum Dershowitz
8551;Daniel J. Veit
8552;Rafael Kobylinski
8557;Noel Williams
8560;Stanislaw Stupkiewicz
8561;Paul Lawrence
8565;Urz Ad Wojew Odzki W Warszawie
8566;Przedsi Ebiorstwo Geodezyjno-Kartograficzne
8567;Delhi Police
8568;Mariano Zamorano Diez
8569;S Dunlop
8570;Derek Gregory
8571;Plaza & Jan Es
8572;Vicente Aupi
8573;Geod Ezie Brno
8574;Slovensk a Kartografia
8575;Josef Sirek
8576;Geomedia
8577;Arhus
8578;Russell A. Barkley
8579;Gudetama
8580;Chloe Langr
8584;Kym Ragusa
8587;Susan Tyler Eastman
8588;Maria Asuncion Gomez
8589;Hugh R. Slotten
8592;Patti M. Valkenburg
8605;Jean-Marie Alain
8606;Klaus Schneider
8611;SALVAT
8612;Maria Elena Ramos Simielli
8613;Adolfo Cassan
8614;Deutscher Verkehrssicherheitsrat
8615;Touring Club Suisse
8616;Immo Straube
8617;Margaret Rockwell Pfanstiehl
8620;L. J. B. Hayes
8621;James Allan Park
8622;Peony Coin Archer
8626;Susan Levitt
8627;Margaret Fishback Powers
8628;Barbara Taylor
8632;Chris Wright
8634;Naim Hasan
8635;Christina Ferra-gilmore
8636;Reginald T Prior
8637;Creative Wonders
8638;Mariam D Cropper
8640;Pocket Books
8642;Jeff Brauer
8643;Henry R Wagner
8647;Patricia Bertino
8653;Oscar Gelderblom
8654;Holly Kearl
8655;Autism Publishing
8656;Dean and Jill Henderson
8657;Sellers Publishing Inc.
8658;Banana Panda
8659;Michael McIntyre
8660;Brittny Love
8661;FOLLETT  KEN
8662;Ana Benaroya
8663;Rick Beyer
8664;Textile Arts Center
8665;Dennis Bjorklund
8668;Justin Williams
8669;James Farley
8670;George Stepanek
8681;Alex Homer
8687;Budi Kurniawan
8688;David Ezzio
8699;Simon Robinson
8707;Igor Livshin
8708;Magnus Lie Hetland
8713;Anatomical Chart Company
8714;Rob Lazzaretti
8717;Timothy Leary
8718;Sandra A. Thomson
8719;Yan Burch
8720;Beth Mende Conny
8726;Eileen R. Meehan
8727;Mieroe Sarcasm Enthusiasm
8732;Lynn Spigel
8739;W. Eric Wong
8752;Ilene Burnstein
8753;Giuseppina Passiante
8755;EDNA ST V MILLAY
8757;Christina Cameli
8758;Sara Blank Book
8759;Deborah Muller
8760;Margaret Tarrant
8767;Dr. Emma Hanna
8770;Philip Burnard
8771;Derby Brooks
8780;Dave Taylor
8786;Aaron Madison
8787;Steve Seguis
8788;Chinese Academy of Sciences Research Group on Impacts of the Three Gorges Project on Ecology and Enviroment
8789;Taschen Publishing
8790;Daniele Chadych
8793;Lucinda Ward Honstain
8794;Olga Masters
8796;Simon Thompson
8797;N.  Theodore Bailey
8798;Muriel Wood
8799;Forbes Macgregor
8802;Olga Suvorova
8803;Charles M Schulz
8804;Astrid Lindgren
8805;Joel Osteen
8810;Kimberly Coleman
8813;Gilbert Held
8814;M Naghibzadeh
8819;Martin Matthews
8820;Ryan Bloom
8823;Melville C. Branch
8824;Index Publications Company
8825;International Campaign for Tibet
8826;Himalayan Maphouse
8827;Arthur E Woodward
8830;Lucy Mail
8831;Moon Journal
8832;Julian Ross
8833;Simon Cudby
8834;Mark Edward Soper
8835;Martin Evening
8840;Charles Mint
8841;Richard Meyers
8842;William J. Buchanan
8843;Mark Solomon Brown
8844;Nigel Pickford
8845;Inc Arrow Map
8846;Alan Hustak
8847;Dr. Steven D. Waldman
8848;Regionalplanungsstelle Beider Basel
8849;RM
8855;Stephen A. Royle
8858;Neil Egan-Ronayne
8859;Sam Thomas
8862;Bella Stitt
8863;John Robshaw
8865;Paul Barber
8867;Clive Staples Lewis
8868;Marie Nadine Antol
8870;Shannon Knudsen
8871;Susie Ghahremani
8872;Coles Phillips
8873;Editor David Johnson
8874;Azadeh Alebrahim
8875;Christopher Date
8882;Konstantin Ivanov
8884;Claire McKnight
8885;Kiwimaps Ltd
8886;New Zealand Minimaps Ltd
8889;Henry Stedman
8890;Gtr Mapping
8891;Richard L Miller
8899;Georg Leingartner
8902;David Hockney
8906;Waverley Scotland
8907;Gibbs Smith
8908;Frank Lanier
8909;Margaret Hubert
8912;Paul Thaler
8913;Raymond Ruble
8914;Douglas M. Snauffer
8916;Dannielle Blumenthal
8917;Dora Blossom
8920;Georgio Daccache
8921;Steve Eddison
8922;Douglas E. Comer
8923;Amir Afzal
8924;Amir H. Majidimehr
8925;Brian Ward
8928;Douglas A. Young
8931;Sven Painer
8932;Carl Cereso
8933;Geographers' A-z Map Company
8934;David Arscott
8935;Roncuzzi, Valeria
8936;Sun Tzumbie
8937;Ronni Madrid
8938;Norman Miller
8941;Ralph Ellison
8942;Andrea J. Kelley
8943;John J. Glavin
8944;Jakob Schillinger
8946;Lecturer in Criminology Trevor Jones
8951;Matthew Steiner
8952;Rebecca Fitzhugh
8956;Becca Cahan
8957;PANTONE LLC
8958;M a Badrie
8959;Ted Falconar
8960;James Buchanan
8963;William Nicholson
8964;Funny Journals For Project Coordinator
8965;Eleven Stranger
8968;Thomas Handschuch
8971;John Ewart
8972;Rimantas Mocevicius
8973;Charles Edge
8974;Jeffrey Taylor
8975;Chad Thompson
8979;Geoffrey Barraclough
8980;Hammond Maps
8981;John Innes Clarke
8982;Paul Cohen
8986;Hiromi T. Rogers
8987;The Gifted Stationery Company
8988;Octave Mannoni
8989;Alex Wagman
8990;Martine Rupert
8993;Tara Books
8994;Dr Norman Friedman
8995;Robert Wiebe
8999;Nico Vermeir
9002;Nat Wadsworth
9003;Milos Gregor
9008;Antonio Angel Ramos Varon
9012;Ian Ridpath
9015;George Ochoa
9016;Ronald J Baker
9017;George Williams
9020;Lina Kestemont
9023;Rick Schafer
9024;Daphne J. Fairbairn
9025;Herb Keinon
9028;J E H MacDonald
9029;Peter J. Bentley
9030;Daniel De Vise
9031;William Hill
9032;Helmut Petritsch
9034;Jason W. Eckert
9042;Kenneth Edward Hoy
9048;Roy Brian Tubb
9049;M.F. Hopkinson
9060;Charles Tiefer
9061;Lin Shaw
9062;Karen Armstrong
9063;Nancy  Nancy Panaccione
9064;Glyn Bridgewater
9067;Bryan Nash Gill
9068;Matt Merritt
9070;Jeremy G. Butler
9071;Mervi Pantti
9072;Wesley Hyatt
9073;Bernd Arnold
9074;Brian P. Block
9075;Junot Joyner
9076;Letizia Guglielmo
9077;Wendy A. Burns-Ardolino
9088;John Watson
9089;Johannes Blischke
9090;Ryan Boud
9093;Stefan Limbach
9094;Brian Sawyer
9096;Enterprises Pvt Ltd
9097;Johannes Stein
9102;Mike Rogers
9103;Hallwag AG
9106;Guido Westkamp
9107;Andrew Stumer
9108;Geoffrey Lewis
9110;Sun Tzu
9112;Ruth R. Wisse
9113;Christophe Swal
9114;John Karter
9115;Darrell Varga
9118;Knut Hickethier
9119;Christa Marx
9120;Viola Amato
9121;Heinrich Hermann
9124;Ted Okuda
9128;Paul a Tatro
9129;Kate Summers
9130;Marco Antonio Flores Rosa
9131;Iwan Rahabok
9134;Siddhesh Kabe
9142;Carl Larsson
9150;Stephen Morton
9151;Roy Horniman
9152;Matthias Zucker
9153;Laura Nadine Coussement
9154;Mark Mamone
9156;Andrey Kolesnikov
9162;Gary Kuvich
9163;John McCabe
9172;Andrew Warren
9173;Mark van den Brand
9178;Brenton J. W. Blawat
9179;Serge Lidin
9181;Andrew James Warren
9182;Howard Veregin
9183;Peter Whitfield
9184;Richard Calnan
9187;Robert Pierse
9188;Janina Boughey
9190;Thomas Moran
9191;Michal Lubina
9192;Diego Rivera
9193;Atlas Games
9194;Miryam Adatto
9195;Katie Kirby
9196;Codrina Cozma
9197;Rachael Ray
9198;Sajal Debnath
9200;William Smith
9201;Aditya Raj
9202;Karl-Heinz Gosmann
9203;Kyle Begeman
9204;Darlynn Lafler
9205;Ordinary Human
9212;Ajay Guggilla
9213;Jan Just Keijser
9214;Tobias Beisel
9215;Charles Novasad
9216;Manitoba
9217;Lawrence Group
9219;Ronald J. Pelias
9220;Samarra Khaja
9221;Mik Wisniewski
9222;Linus Boman
9223;Sarah Janisse Brown
9224;Bernard Sleigh
9225;Paul Richmond
9226;Professor Lynda Lee Kaid
9227;Eugene Hertzberg
9228;Peter B. Orlik
9229;James D. White
9232;Happy Paw Publishing
9235;Dafna Lemish
9240;Gerd Harbeck
9244;Vinay Srikanth G
9245;K.C. Wang
9246;Brij B. Gupta
9247;David Harned
9249;Barbara B. McCorkle
9250;Buzz Belknap
9251;James T. Lemon
9252;Donna P. Koepp
9255;Publishers Distributing Company
9256;P D Harvey
9263;Charles Quince
9264;Carol Coulter
9266;Helen Dardik
9267;Malcolm Tait
9268;Myron Levoy
9269;Oky Sulistio
9270;Douglas Pagels
9271;Carol A. Stabile
9272;Robert C. Allen
9277;Perry Hinton
9278;Inger-Lise Kalviknes Bore
9279;Ruth Inglis
9283;Robert Savage
9290;Yu Zhang
9297;Enrique Palacios Municio
9298;Malte Borges
9301;Manuela Pena Alonso
9302;Kalen Delaney
9303;H.A.C. Lewis
9304;Lexicon Publications
9305;Philip Sauvain
9306;Peter Smith
9317;Nystrom
9320;Philip's Publishing
9321;Joseph a Webb D Min
9327;Jeffrey Brown
9328;The National Trust
9329;Jason Brooks
9332;Heather Hendershot
9335;David Smith
9338;Maire Messenger Davies
9349;Michael Tierno
9372;Anita Ganeri
9375;Maria Adele Carrai
9376;William Holt
9377;Studio 9 Games
9378;Philip Ashby
9379;Michael Lovelock
9380;Television Writing Journals
9394;Ph.D.  Howard Veregin
9398;Frida Khalo
9399;Jobe David Leonard
9400;Peter Drucker
9405;Elizabeth Murray
9406;Joyce Carol Oates
9407;John H McWhorter
9408;October Jones
9409;Darren Elliott-smith
9410;Ben Baker
9421;Michael Teuffel
9422;Dejan S. Milojicic
9427;Erasmus Langer
9428;Fran Sammis
9429;Hagstrom Map Company Inc
9433;Mario Prost
9437;Conor Riordan
9438;Fred Whitten
9439;Memo
9440;Mairi Hedderwick
9441;Michael Heap
9448;Paul McDonald
9449;Sean Jacobs
9473;G. Ramalingam
9476;Jeannette D Black
9477;Robert Storey
9480;Majid Khadduri
9485;Sylvia Long
9486;Jennifer Paganelli
9487;Stephanie Rose Bird
9494;Margherita Borin
9496;Jane Austen
9497;A Teez
9498;Jeffrey Wolf Green
9499;John Concan
9500;Quirky Curl Journals
9504;Rosie O'Donnell
9505;David Kamp
9508;Carsten Brinkschulte
9516;Roy Dyckhoff
9520;Jorge L. Diaz-Herrera
9530;Gregorys Guides and Maps
9531;World Book-Childcraft International
9532;William Petty
9533;G.Melvyn Howe
9534;Geographers A-Z Map Company
9535;Jeffrey S Murray
9536;Gordon Cawood Dickinson
9537;Survey & Mapping Victoria
9538;Dean R. Knight
9545;Sharon Erbacher
9546;Andreas Raspotnik
9547;Dave Walker
9549;Tracy Ross
9550;Nicole E. Zonderhuis
9551;Vettrianojack
9552;Ayako Akazawa
9553;Stanley Ireland
9554;Nathan Myhrvold
9555;Laila Shukri
9556;Claire Richards
9557;Edie Harper
9558;Carolyn McGivern
9587;David Keith Adams
9588;Bernhard Schafers
9589;Daniel Birkholz
9590;E.M. Kirkpatrick
9597;David L Scott
9598;History
9599;William J. Smyth
9600;D.J. Sinclair
